,Item_Number,file,Correct_Category,Correct_Softmax_Value,Correct_Softmax_Index,Estimated_Category,Estimated_Category_Index,Estimated_Category_Strength,Max_Confidence_Index_Value,Calculated_Confidence,Correct_Confidence,Confidence_Score
1299,2584,ILSVRC2012_val_00000509.JPEG,groom,0.00013462152855936438,982,gondola,576,0.8997882604598999,0,0.8190125823020935,0,0.8190125823020935
1300,2586,ILSVRC2012_val_00001106.JPEG,liner,0.846886932849884,628,"liner, ocean liner",628,0.846886932849884,0,0.8265368342399597,0,0.8265368342399597
1301,2587,ILSVRC2012_val_00000225.JPEG,European fire salamander,0.821853518486023,25,"European fire salamander, Salamandra salamandra",25,0.821853518486023,0,0.7854371070861816,0,0.7854371070861816
1302,2589,ILSVRC2012_val_00000254.JPEG,mobile home,0.7992122769355774,660,"mobile home, manufactured home",660,0.7992122769355774,0,0.7902777791023254,0,0.7902777791023254
1303,2591,ILSVRC2012_val_00000550.JPEG,ski mask,0.8165231943130493,796,ski mask,796,0.8165231943130493,0,0.7748463749885559,0,0.7748463749885559
1304,2592,ILSVRC2012_val_00000447.JPEG,skunk,0.8558697700500488,361,"skunk, polecat, wood pussy",361,0.8558697700500488,0,0.8126571774482727,0,0.8126571774482727
1305,2595,ILSVRC2012_val_00000898.JPEG,lynx,0.7434857487678528,287,"lynx, catamount",287,0.7434857487678528,0,0.7932637333869934,0,0.7932637333869934
1306,2596,ILSVRC2012_val_00000896.JPEG,bookshop,0.8118923306465149,454,"bookshop, bookstore, bookstall",454,0.8118923306465149,0,0.7576267123222351,0,0.7576267123222351
1307,2597,ILSVRC2012_val_00000160.JPEG,maze,0.8981165289878845,646,"maze, labyrinth",646,0.8981165289878845,0,0.8084509372711182,0,0.8084509372711182
1308,2598,ILSVRC2012_val_00001298.JPEG,Polaroid camera,0.8805257678031921,732,"Polaroid camera, Polaroid Land camera",732,0.8805257678031921,0,0.7565925717353821,0,0.7565925717353821
1309,2599,ILSVRC2012_val_00000830.JPEG,web site,0.8405025601387024,916,"web site, website, internet site, site",916,0.8405025601387024,0,0.8409275412559509,0,0.8409275412559509
1310,2601,ILSVRC2012_val_00000287.JPEG,barometer,0.8337793946266174,426,barometer,426,0.8337793946266174,0,0.7733159065246582,0,0.7733159065246582
1311,2602,ILSVRC2012_val_00000009.JPEG,mousetrap,0.9729242324829102,674,mousetrap,674,0.9729242324829102,0,0.8951923847198486,0,0.8951923847198486
1312,2609,ILSVRC2012_val_00001473.JPEG,hippopotamus,0.8505799174308777,344,"hippopotamus, hippo, river horse, Hippopotamus amphibius",344,0.8505799174308777,0,0.8107705116271973,0,0.8107705116271973
1313,2610,ILSVRC2012_val_00000977.JPEG,artichoke,0.9455938339233398,944,"artichoke, globe artichoke",944,0.9455938339233398,0,0.8344213366508484,0,0.8344213366508484
1314,2611,ILSVRC2012_val_00000924.JPEG,dung beetle,0.8929009437561035,305,dung beetle,305,0.8929009437561035,0,0.839752197265625,0,0.839752197265625
1315,2613,ILSVRC2012_val_00000203.JPEG,Bouvier des Flandres,0.8172330260276794,233,"Bouvier des Flandres, Bouviers des Flandres",233,0.8172330260276794,0,0.7840145230293274,0,0.7840145230293274
1316,2614,ILSVRC2012_val_00000852.JPEG,grille,0.8093191981315613,581,"grille, radiator grille",581,0.8093191981315613,0,0.8236757516860962,0,0.8236757516860962
1317,2618,ILSVRC2012_val_00001024.JPEG,bulbul,0.9247573614120485,16,bulbul,16,0.9247573614120485,0,0.8653388619422913,0,0.8653388619422913
1318,2621,ILSVRC2012_val_00000451.JPEG,iron,0.9339295029640198,606,"iron, smoothing iron",606,0.9339295029640198,0,0.8044742941856384,0,0.8044742941856384
1319,2626,ILSVRC2012_val_00000847.JPEG,Bouvier des Flandres,0.8952658772468567,233,"Bouvier des Flandres, Bouviers des Flandres",233,0.8952658772468567,0,0.820159912109375,0,0.820159912109375
1320,2627,ILSVRC2012_val_00000333.JPEG,pug,0.7824772000312805,254,"pug, pug-dog",254,0.7824772000312805,0,0.7825872302055359,0,0.7825872302055359
1321,2631,ILSVRC2012_val_00000320.JPEG,strawberry,0.16300582885742188,949,banana,954,0.6022602915763855,0,0.8418610095977783,0,0.8418610095977783
1322,2632,ILSVRC2012_val_00000103.JPEG,tripod,0.852544903755188,872,tripod,872,0.852544903755188,0,0.8345938324928284,0,0.8345938324928284
1323,2633,ILSVRC2012_val_00001365.JPEG,pick,0.9100625514984132,714,"pick, plectrum, plectron",714,0.9100625514984132,0,0.8355041742324829,0,0.8355041742324829
1324,2637,ILSVRC2012_val_00000312.JPEG,barracouta,0.026100270450115204,389,"tiger shark, Galeocerdo cuvieri",3,0.8053123950958252,0,0.8047346472740173,0,0.8047346472740173
1325,2639,ILSVRC2012_val_00000442.JPEG,sarong,0.10585667937994003,775,shower cap,793,0.2546532452106476,0,0.86007159948349,0,0.86007159948349
1326,2640,ILSVRC2012_val_00000894.JPEG,rifle,0.20119968056678766,764,"assault rifle, assault gun",413,0.29345154762268066,0,0.7690463066101074,0,0.7690463066101074
1327,2641,ILSVRC2012_val_00001107.JPEG,hard disc,0.861491322517395,592,"hard disc, hard disk, fixed disk",592,0.861491322517395,0,0.8674562573432922,0,0.8674562573432922
1328,2642,ILSVRC2012_val_00000159.JPEG,shoji,0.002482326002791524,789,"dining table, board",532,0.5626187324523926,0,0.8388159871101379,0,0.8388159871101379
1329,2643,ILSVRC2012_val_00001373.JPEG,modem,0.9744188189506532,662,modem,662,0.9744188189506532,0,0.7979143857955933,0,0.7979143857955933
1330,2648,ILSVRC2012_val_00001451.JPEG,freight car,0.8672606348991394,565,freight car,565,0.8672606348991394,0,0.764435887336731,0,0.764435887336731
1331,2651,ILSVRC2012_val_00000940.JPEG,platypus,0.8956791758537292,103,"platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus",103,0.8956791758537292,0,0.8484945893287659,0,0.8484945893287659
1332,2656,ILSVRC2012_val_00001355.JPEG,boathouse,0.7685898542404175,449,boathouse,449,0.7685898542404175,0,0.8039465546607971,0,0.8039465546607971
1333,2657,ILSVRC2012_val_00000348.JPEG,cheetah,0.819117546081543,293,"cheetah, chetah, Acinonyx jubatus",293,0.819117546081543,0,0.7943141460418701,0,0.7943141460418701
1334,2658,ILSVRC2012_val_00001404.JPEG,keeshond,0.8134655356407166,261,keeshond,261,0.8134655356407166,0,0.8271394968032837,0,0.8271394968032837
1335,2659,ILSVRC2012_val_00001226.JPEG,hamster,0.8810186982154846,333,hamster,333,0.8810186982154846,0,0.8154339790344238,0,0.8154339790344238
1336,2660,ILSVRC2012_val_00000865.JPEG,American black bear,0.8203978538513184,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",295,0.8203978538513184,0,0.8452733159065247,0,0.8452733159065247
1337,2661,ILSVRC2012_val_00001158.JPEG,toucan,0.8628333210945129,96,toucan,96,0.8628333210945129,0,0.8208989500999451,0,0.8208989500999451
1338,2662,ILSVRC2012_val_00000177.JPEG,red-backed sandpiper,0.8703212738037109,140,"red-backed sandpiper, dunlin, Erolia alpina",140,0.8703212738037109,0,0.7636679410934448,0,0.7636679410934448
1339,2664,ILSVRC2012_val_00000145.JPEG,sandbar,0.7914819717407227,977,"sandbar, sand bar",977,0.7914819717407227,0,0.7884199023246765,0,0.7884199023246765
1340,2666,ILSVRC2012_val_00000142.JPEG,sea urchin,0.8662317395210266,328,sea urchin,328,0.8662317395210266,0,0.8195945620536804,0,0.8195945620536804
1341,2668,ILSVRC2012_val_00000528.JPEG,black grouse,0.8798514008522034,80,black grouse,80,0.8798514008522034,0,0.7518539428710938,0,0.7518539428710938
1342,2669,ILSVRC2012_val_00001440.JPEG,parachute,0.8524761795997621,701,"parachute, chute",701,0.8524761795997621,0,0.7638990879058838,0,0.7638990879058838
1343,2670,ILSVRC2012_val_00000370.JPEG,coucal,0.9346696734428406,91,coucal,91,0.9346696734428406,0,0.8034040331840515,0,0.8034040331840515
1344,2671,ILSVRC2012_val_00000671.JPEG,tow truck,0.46126404404640203,864,"tow truck, tow car, wrecker",864,0.46126404404640203,0,0.8325861692428589,0,0.8325861692428589
1345,2672,ILSVRC2012_val_00000439.JPEG,bulbul,0.9078945517539978,16,bulbul,16,0.9078945517539978,0,0.860396146774292,0,0.860396146774292
1346,2673,ILSVRC2012_val_00000515.JPEG,projectile,0.31844016909599304,744,missile,657,0.5179620385169983,0,0.689018189907074,0,0.689018189907074
1347,2674,ILSVRC2012_val_00000689.JPEG,chiton,0.8836916089057922,116,"chiton, coat-of-mail shell, sea cradle, polyplacophore",116,0.8836916089057922,0,0.838421106338501,0,0.838421106338501
1348,2677,ILSVRC2012_val_00001169.JPEG,safe,0.7326568961143494,771,safe,771,0.7326568961143494,0,0.9070518612861632,0,0.9070518612861632
1349,2679,ILSVRC2012_val_00001084.JPEG,jay,0.9195031523704528,17,jay,17,0.9195031523704528,0,0.8112564086914062,0,0.8112564086914062
1350,2680,ILSVRC2012_val_00000620.JPEG,trifle,0.7967609763145447,927,trifle,927,0.7967609763145447,0,0.8292315006256104,0,0.8292315006256104
1351,2684,ILSVRC2012_val_00000342.JPEG,dung beetle,0.8332371115684509,305,dung beetle,305,0.8332371115684509,0,0.8201083540916443,0,0.8201083540916443
1352,2685,ILSVRC2012_val_00000453.JPEG,rubber eraser,0.7732920646667479,767,"rubber eraser, rubber, pencil eraser",767,0.7732920646667479,0,0.7724356651306152,0,0.7724356651306152
1353,2687,ILSVRC2012_val_00000570.JPEG,goldfinch,0.8913489580154419,11,"goldfinch, Carduelis carduelis",11,0.8913489580154419,0,0.840167760848999,0,0.840167760848999
1354,2690,ILSVRC2012_val_00001341.JPEG,tabby,0.0008276393637061119,281,"laptop, laptop computer",620,0.6700265407562256,0,0.8192675113677979,0,0.8192675113677979
1355,2692,ILSVRC2012_val_00001395.JPEG,sleeping bag,0.8639415502548218,797,sleeping bag,797,0.8639415502548218,0,0.8259466290473938,0,0.8259466290473938
1356,2693,ILSVRC2012_val_00000481.JPEG,giant panda,0.8634445071220398,388,"giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca",388,0.8634445071220398,0,0.8517003655433655,0,0.8517003655433655
1357,2698,ILSVRC2012_val_00000150.JPEG,lakeside,0.0310862809419632,975,"seashore, coast, seacoast, sea-coast",978,0.356836199760437,0,0.7780722975730896,0,0.7780722975730896
1358,2699,ILSVRC2012_val_00001415.JPEG,ice cream,0.21358583867549896,928,"chocolate sauce, chocolate syrup",960,0.5543049573898315,0,0.7729036808013916,0,0.7729036808013916
1359,2700,ILSVRC2012_val_00000658.JPEG,keeshond,0.9072254300117492,261,keeshond,261,0.9072254300117492,0,0.8588404059410095,0,0.8588404059410095
1360,2706,ILSVRC2012_val_00000569.JPEG,beacon,0.8267911672592163,437,"beacon, lighthouse, beacon light, pharos",437,0.8267911672592163,0,0.8303847908973694,0,0.8303847908973694
1361,2707,ILSVRC2012_val_00000641.JPEG,fur coat,0.842473566532135,568,fur coat,568,0.842473566532135,0,0.8172507882118225,0,0.8172507882118225
1362,2708,ILSVRC2012_val_00001159.JPEG,hay,0.913268744945526,958,hay,958,0.913268744945526,0,0.8334061503410339,0,0.8334061503410339
1363,2710,ILSVRC2012_val_00000057.JPEG,Pomeranian,0.011066741310060024,259,"Pekinese, Pekingese, Peke",154,0.7966827154159546,0,0.7967036366462708,0,0.7967036366462708
1364,2713,ILSVRC2012_val_00001297.JPEG,Boston bull,0.6256654858589172,195,"Boston bull, Boston terrier",195,0.6256654858589172,0,0.8045756816864014,0,0.8045756816864014
1365,2715,ILSVRC2012_val_00000849.JPEG,library,0.8222469091415405,624,library,624,0.8222469091415405,0,0.7716483473777771,0,0.7716483473777771
1366,2716,ILSVRC2012_val_00000416.JPEG,thresher,0.8755471110343933,856,"thresher, thrasher, threshing machine",856,0.8755471110343933,0,0.7905134558677673,0,0.7905134558677673
1367,2718,ILSVRC2012_val_00000666.JPEG,typewriter keyboard,0.6112332940101624,878,typewriter keyboard,878,0.6112332940101624,0,0.8061354756355286,0,0.8061354756355286
1368,2720,ILSVRC2012_val_00000375.JPEG,Labrador retriever,0.8444016575813293,208,Labrador retriever,208,0.8444016575813293,0,0.794712483882904,0,0.794712483882904
1369,2721,ILSVRC2012_val_00000636.JPEG,hook,0.7505097389221191,600,"hook, claw",600,0.7505097389221191,0,0.7391028404235841,0,0.7391028404235841
1370,2726,ILSVRC2012_val_00001194.JPEG,strawberry,0.7183104157447815,949,strawberry,949,0.7183104157447815,0,0.8352115750312805,0,0.8352115750312805
1371,2727,ILSVRC2012_val_00001224.JPEG,English setter,0.7494140863418579,212,English setter,212,0.7494140863418579,0,0.814391016960144,0,0.814391016960144
1372,2730,ILSVRC2012_val_00001485.JPEG,Weimaraner,0.8116074800491333,178,Weimaraner,178,0.8116074800491333,0,0.8910237550735474,0,0.8910237550735474
1373,2733,ILSVRC2012_val_00001105.JPEG,maraca,0.886125385761261,641,maraca,641,0.886125385761261,0,0.7920150756835938,0,0.7920150756835938
1374,2734,ILSVRC2012_val_00000574.JPEG,ice cream,0.006876259110867977,928,trifle,927,0.838522732257843,0,0.830583393573761,0,0.830583393573761
1375,2739,ILSVRC2012_val_00000309.JPEG,hotdog,0.8298873305320741,934,"hotdog, hot dog, red hot",934,0.8298873305320741,0,0.7701966762542725,0,0.7701966762542725
1376,2740,ILSVRC2012_val_00000073.JPEG,kite,0.9508350491523744,21,kite,21,0.9508350491523744,0,0.7917065024375916,0,0.7917065024375916
1377,2742,ILSVRC2012_val_00001197.JPEG,quilt,0.7697013616561891,750,"quilt, comforter, comfort, puff",750,0.7697013616561891,0,0.8000537157058716,0,0.8000537157058716
1378,2743,ILSVRC2012_val_00001122.JPEG,fiddler crab,0.8718337416648865,120,fiddler crab,120,0.8718337416648865,0,0.8031023740768433,0,0.8031023740768433
1379,2745,ILSVRC2012_val_00000628.JPEG,echidna,0.9153777956962584,102,"echidna, spiny anteater, anteater",102,0.9153777956962584,0,0.8283272981643677,0,0.8283272981643677
1380,2746,ILSVRC2012_val_00000622.JPEG,scabbard,0.8689282536506653,777,scabbard,777,0.8689282536506653,0,0.8505069017410278,0,0.8505069017410278
1381,2749,ILSVRC2012_val_00000032.JPEG,go-kart,0.8860031962394714,573,go-kart,573,0.8860031962394714,0,0.8779925704002379,0,0.8779925704002379
1382,2750,ILSVRC2012_val_00001364.JPEG,washbasin,0.7417336106300354,896,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",896,0.7417336106300354,0,0.7384636998176575,0,0.7384636998176575
1383,2752,ILSVRC2012_val_00000328.JPEG,kite,0.9314581751823424,21,kite,21,0.9314581751823424,0,0.8189814686775208,0,0.8189814686775208
1384,2757,ILSVRC2012_val_00000138.JPEG,sea urchin,0.8789070844650269,328,sea urchin,328,0.8789070844650269,0,0.820156455039978,0,0.820156455039978
1385,2759,ILSVRC2012_val_00001120.JPEG,buckeye,0.9195224046707152,990,"buckeye, horse chestnut, conker",990,0.9195224046707152,0,0.8547740578651428,0,0.8547740578651428
1386,2760,ILSVRC2012_val_00000133.JPEG,hyena,0.8598151206970215,276,"hyena, hyaena",276,0.8598151206970215,0,0.7902814745903015,0,0.7902814745903015
1387,2762,ILSVRC2012_val_00000654.JPEG,beer bottle,0.7665001749992371,440,beer bottle,440,0.7665001749992371,0,0.797642171382904,0,0.797642171382904
1388,2763,ILSVRC2012_val_00000357.JPEG,limousine,0.8852220773696899,627,"limousine, limo",627,0.8852220773696899,0,0.8801335096359253,0,0.8801335096359253
1389,2764,ILSVRC2012_val_00001061.JPEG,apron,0.8473481535911559,411,apron,411,0.8473481535911559,0,0.8259654045104979,0,0.8259654045104979
1390,2767,ILSVRC2012_val_00001236.JPEG,patas,0.24075673520565036,371,"proboscis monkey, Nasalis larvatus",376,0.3813515603542328,0,0.7105339765548706,0,0.7105339765548706
1391,2768,ILSVRC2012_val_00000559.JPEG,space shuttle,0.9524522423744202,812,space shuttle,812,0.9524522423744202,0,0.8417088985443115,0,0.8417088985443115
1392,2769,ILSVRC2012_val_00001316.JPEG,shopping cart,0.8511225581169128,791,shopping cart,791,0.8511225581169128,0,0.8167483806610107,0,0.8167483806610107
1393,2770,ILSVRC2012_val_00001134.JPEG,pill bottle,0.8999020457267761,720,pill bottle,720,0.8999020457267761,0,0.8245779275894165,0,0.8245779275894165
1394,2773,ILSVRC2012_val_00000836.JPEG,nematode,0.9571180939674376,111,"nematode, nematode worm, roundworm",111,0.9571180939674376,0,0.8891178965568542,0,0.8891178965568542
1395,2774,ILSVRC2012_val_00000675.JPEG,marmot,0.861674427986145,336,marmot,336,0.861674427986145,0,0.8183168768882751,0,0.8183168768882751
1396,2775,ILSVRC2012_val_00000816.JPEG,hay,0.8113245964050293,958,hay,958,0.8113245964050293,0,0.8630515336990356,0,0.8630515336990356
1397,2781,ILSVRC2012_val_00000078.JPEG,African hunting dog,0.8560742139816284,275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",275,0.8560742139816284,0,0.8342556357383728,0,0.8342556357383728
1398,2782,ILSVRC2012_val_00000694.JPEG,Sealyham terrier,0.8913875818252563,190,"Sealyham terrier, Sealyham",190,0.8913875818252563,0,0.8368563652038574,0,0.8368563652038574
1399,2784,ILSVRC2012_val_00000485.JPEG,crane,4.985652412869968e-05,134,crane,517,0.8596864342689514,0,0.8171150684356691,0,0.8171150684356691
1400,2787,ILSVRC2012_val_00000360.JPEG,paintbrush,0.04159263893961906,696,"remote control, remote",761,0.5673492550849915,0,0.8502389788627625,0,0.8502389788627625
1401,2788,ILSVRC2012_val_00001416.JPEG,acoustic guitar,0.1217193454504013,402,"cello, violoncello",486,0.5647097826004028,0,0.811649739742279,0,0.811649739742279
1402,2790,ILSVRC2012_val_00000070.JPEG,sweatshirt,0.05266178771853447,841,poncho,735,0.4030996263027191,0,0.8702515363693237,0,0.8702515363693237
1403,2791,ILSVRC2012_val_00000166.JPEG,organ,0.8967020511627197,687,"organ, pipe organ",687,0.8967020511627197,0,0.8209287524223328,0,0.8209287524223328
1404,2794,ILSVRC2012_val_00001037.JPEG,black and gold garden spider,0.5619423389434814,72,"black and gold garden spider, Argiope aurantia",72,0.5619423389434814,0,0.7180884480476379,0,0.7180884480476379
1405,2795,ILSVRC2012_val_00001039.JPEG,Mexican hairless,0.8617159128189087,268,Mexican hairless,268,0.8617159128189087,0,0.841802716255188,0,0.841802716255188
1406,2802,ILSVRC2012_val_00000339.JPEG,digital watch,0.0003982435737270862,531,purse,748,0.17054489254951474,0,0.8601554036140442,0,0.8601554036140442
1407,2803,ILSVRC2012_val_00000065.JPEG,swimming trunks,0.7976663708686829,842,"swimming trunks, bathing trunks",842,0.7976663708686829,0,0.8113261461257935,0,0.8113261461257935
1408,2804,ILSVRC2012_val_00000307.JPEG,goldfish,0.9337677359580994,1,"goldfish, Carassius auratus",1,0.9337677359580994,0,0.7842502593994141,0,0.7842502593994141
1409,2809,ILSVRC2012_val_00000734.JPEG,jean,0.8062552809715271,608,"jean, blue jean, denim",608,0.8062552809715271,0,0.7702148556709291,0,0.7702148556709291
1410,2810,ILSVRC2012_val_00001308.JPEG,consomme,0.7827479243278503,925,consomme,925,0.7827479243278503,0,0.7287818193435669,0,0.7287818193435669
1411,2811,ILSVRC2012_val_00001493.JPEG,garden spider,0.8378089070320129,74,"garden spider, Aranea diademata",74,0.8378089070320129,0,0.8149089813232422,0,0.8149089813232422
1412,2814,ILSVRC2012_val_00001446.JPEG,lawn mower,0.006122710183262825,621,rifle,764,0.22998565435409546,0,0.9221782088279724,0,0.9221782088279724
1413,2817,ILSVRC2012_val_00000823.JPEG,cuirass,0.4822298884391785,524,cuirass,524,0.4822298884391785,0,0.791163980960846,0,0.791163980960846
1414,2821,ILSVRC2012_val_00001192.JPEG,miniskirt,0.009976804256439207,655,wig,903,0.8180581331253052,0,0.8808095455169678,0,0.8808095455169678
1415,2823,ILSVRC2012_val_00001117.JPEG,acorn,0.909984529018402,988,acorn,988,0.909984529018402,0,0.8248928785324097,0,0.8248928785324097
1416,2825,ILSVRC2012_val_00000463.JPEG,cucumber,0.8517572283744812,943,"cucumber, cuke",943,0.8517572283744812,0,0.792890727519989,0,0.792890727519989
1417,2828,ILSVRC2012_val_00000255.JPEG,scuba diver,0.01787335425615311,983,snorkel,801,0.4625915288925171,0,0.8927490711212158,0,0.8927490711212158
1418,2829,ILSVRC2012_val_00000231.JPEG,hermit crab,0.8911308050155641,125,hermit crab,125,0.8911308050155641,0,0.8625280261039734,0,0.8625280261039734
1419,2832,ILSVRC2012_val_00000843.JPEG,spotlight,0.3671899437904358,818,"electric fan, blower",545,0.3672372102737427,0,0.8958945274353027,0,0.8958945274353027
1420,2834,ILSVRC2012_val_00000506.JPEG,china cabinet,0.8096156716346741,495,"china cabinet, china closet",495,0.8096156716346741,0,0.8399012684822083,0,0.8399012684822083
