Item_Number,file,Correct_Category,Estimated_Category,Max_Softmax_Value,Likelihood,In-vs-Out,In-Likelihood,Out-Likelihood
8680,000000490702.jpg,cat,horse,0.880995393,-32.81610107,Out,NA,-32.81610107
8681,000000253785.jpg,dog,horse,0.985721111,-72.77380371,Out,NA,-72.77380371
8682,000000048044.jpg,book,horse,0.781653106,-9.903411865,Out,NA,-9.903411865
8683,000000188352.jpg,pizza,horse,0.9492926,-75.61613464,Out,NA,-75.61613464
8684,000000498397.jpg,cat,horse,0.977227092,-30.49217987,Out,NA,-30.49217987
8685,000000056567.jpg,pizza,airplane,0.646222115,-59.52850342,Out,NA,-59.52850342
8686,000000146411.jpg,cat,horse,0.611963093,-28.18270874,Out,NA,-28.18270874
8687,000000137635.jpg,dog,horse,0.98973465,-28.26904297,Out,NA,-28.26904297
8688,000000524019.jpg,book,airplane,0.763848007,-37.83911133,Out,NA,-37.83911133
8689,000000581033.jpg,cat,horse,0.894548893,-9.369728088,Out,NA,-9.369728088
8690,000000261077.jpg,book,horse,0.9993819,-9.175750732,Out,NA,-9.175750732
8691,000000122777.jpg,laptop,horse,0.560825646,-19.50203705,Out,NA,-19.50203705
8692,000000024458.jpg,horse,horse,0.999492168,-33.83109283,In,-33.83109283,NA
8693,000000170118.jpg,book,horse,0.995024264,-11.53019714,Out,NA,-11.53019714
8694,000000023594.jpg,dog,horse,0.894652963,-48.96516418,Out,NA,-48.96516418
8695,000000032562.jpg,airplane,airplane,0.982129872,-1.455978394,In,-1.455978394,NA
8696,000000424844.jpg,cake,horse,0.599902928,-45.39324188,Out,NA,-45.39324188
8697,000000220948.jpg,pizza,horse,0.729292095,-32.85729218,Out,NA,-32.85729218
8698,000000072776.jpg,airplane,airplane,0.999782383,81.37649536,In,81.37649536,NA
8699,000000261981.jpg,cat,horse,0.985926092,-33.73345947,Out,NA,-33.73345947
8700,000000073353.jpg,pizza,horse,0.904383481,-3.518768311,Out,NA,-3.518768311
8701,000000488943.jpg,car,horse,0.989892781,14.14040375,Out,NA,14.14040375
8702,000000278303.jpg,dog,horse,0.870026886,14.34010696,Out,NA,14.34010696
8703,000000530899.jpg,horse,horse,0.999992371,-12.28292084,In,-12.28292084,NA
8704,000000294397.jpg,airplane,airplane,0.999757826,-4.952583313,In,-4.952583313,NA
8705,000000359751.jpg,zebra,horse,0.999424458,-22.29912567,Out,NA,-22.29912567
8706,000000375962.jpg,zebra,horse,0.999067008,27.68074417,Out,NA,27.68074417
8707,000000324689.jpg,car,airplane,0.99693644,-27.41106415,Out,NA,-27.41106415
8708,000000423693.jpg,car,horse,0.996968687,-45.03079987,Out,NA,-45.03079987
8709,000000064659.jpg,book,horse,0.638393521,-31.29506683,Out,NA,-31.29506683
8710,000000408906.jpg,pizza,airplane,0.628408611,-55.97703552,Out,NA,-55.97703552
8711,000000420372.jpg,car,airplane,0.814045727,-3.164001465,Out,NA,-3.164001465
8712,000000228857.jpg,laptop,airplane,0.753663659,-29.01025391,Out,NA,-29.01025391
8713,000000072961.jpg,book,airplane,0.78959316,-31.58812714,Out,NA,-31.58812714
8714,000000112992.jpg,cake,horse,0.999802887,-26.25111389,Out,NA,-26.25111389
8715,000000382997.jpg,cake,airplane,0.537427962,-47.00717163,Out,NA,-47.00717163
8716,000000572179.jpg,cake,horse,0.996148109,-49.96372223,Out,NA,-49.96372223
8717,000000490490.jpg,cat,horse,0.99973768,-16.21393585,Out,NA,-16.21393585
8718,000000244894.jpg,book,horse,0.996739566,-51.67739868,Out,NA,-51.67739868
8719,000000481391.jpg,book,horse,0.999158263,0.045288086,Out,NA,0.045288086
8720,000000399780.jpg,dog,horse,0.954660535,-2.76096344,Out,NA,-2.76096344
8721,000000564228.jpg,laptop,horse,0.521860242,-17.6574173,Out,NA,-17.6574173
8722,000000155591.jpg,laptop,airplane,0.855365694,-23.54484558,Out,NA,-23.54484558
8723,000000138083.jpg,dog,horse,0.999961376,-30.40775299,Out,NA,-30.40775299
8724,000000023914.jpg,dog,horse,0.982192338,-36.79133606,Out,NA,-36.79133606
8725,000000030960.jpg,cake,horse,0.933683634,-7.830329895,Out,NA,-7.830329895
8726,000000222489.jpg,car,horse,0.846322119,-9.773025513,Out,NA,-9.773025513
8727,000000517719.jpg,car,airplane,0.70807308,-40.80889893,Out,NA,-40.80889893
8728,000000458123.jpg,airplane,airplane,0.99994266,19.39705658,In,19.39705658,NA
8729,000000146439.jpg,cat,horse,0.771944225,-26.1088028,Out,NA,-26.1088028
8730,000000375437.jpg,book,horse,0.531865239,-24.35707092,Out,NA,-24.35707092
8731,000000170428.jpg,zebra,horse,0.999623299,-14.40650177,Out,NA,-14.40650177
8732,000000489940.jpg,dog,horse,0.757410884,1.958274841,Out,NA,1.958274841
8733,000000055683.jpg,cake,horse,0.883673012,-26.68645477,Out,NA,-26.68645477
8734,000000202913.jpg,cake,horse,0.996009707,-7.872375488,Out,NA,-7.872375488
8735,000000324492.jpg,car,airplane,0.531542301,-22.1001358,Out,NA,-22.1001358
8736,000000294030.jpg,airplane,airplane,0.999635577,10.63705444,In,10.63705444,NA
8737,000000465610.jpg,cake,horse,0.51971221,-30.42783356,Out,NA,-30.42783356
8738,000000268590.jpg,book,airplane,0.81048286,-29.3976593,Out,NA,-29.3976593
8739,000000024105.jpg,laptop,horse,0.98712188,-77.83451843,Out,NA,-77.83451843
8740,000000171255.jpg,horse,horse,0.999746263,-23.23140717,In,-23.23140717,NA
8741,000000358599.jpg,airplane,airplane,0.999929905,61.37577057,In,61.37577057,NA
8742,000000449454.jpg,pizza,horse,0.663745821,-26.52040863,Out,NA,-26.52040863
8743,000000244875.jpg,cat,horse,0.916433394,-46.77429199,Out,NA,-46.77429199
8744,000000359860.jpg,airplane,airplane,0.772975206,-59.15457153,In,-59.15457153,NA
8745,000000367873.jpg,book,horse,0.98040992,-20.8371582,Out,NA,-20.8371582
8746,000000137304.jpg,cat,airplane,0.745091021,-49.78517151,Out,NA,-49.78517151
8747,000000121649.jpg,dog,horse,0.854555905,-29.05726624,Out,NA,-29.05726624
8748,000000514384.jpg,cake,horse,0.626355708,-24.20290375,Out,NA,-24.20290375
8749,000000276950.jpg,horse,horse,0.999953747,45.67989349,In,45.67989349,NA
8750,000000407959.jpg,book,horse,0.992124379,-24.33124542,Out,NA,-24.33124542
8751,000000277990.jpg,cake,horse,0.999991894,-28.7354126,Out,NA,-28.7354126
8752,000000260794.jpg,horse,horse,0.99884063,-35.2315979,In,-35.2315979,NA
8753,000000563444.jpg,pizza,horse,0.992416859,-36.91558838,Out,NA,-36.91558838
8754,000000408292.jpg,book,airplane,0.803135514,-28.7912674,Out,NA,-28.7912674
8755,000000130872.jpg,dog,horse,0.995181739,-55.19991302,Out,NA,-55.19991302
8756,000000310134.jpg,dog,horse,0.929107606,-18.61842346,Out,NA,-18.61842346
8757,000000376208.jpg,horse,horse,0.995988905,-18.81098175,In,-18.81098175,NA
8758,000000244720.jpg,dog,horse,0.999604166,-1.873458862,Out,NA,-1.873458862
8759,000000097614.jpg,car,horse,0.913005352,0.641029358,Out,NA,0.641029358
8760,000000147042.jpg,book,horse,0.967787504,-18.4302597,Out,NA,-18.4302597
8761,000000195297.jpg,dog,horse,0.983666778,-43.19725037,Out,NA,-43.19725037
8762,000000032147.jpg,car,horse,0.963838458,3.329162598,Out,NA,3.329162598
8763,000000113898.jpg,pizza,horse,0.552622616,-16.32254028,Out,NA,-16.32254028
8764,000000122582.jpg,horse,horse,0.996661544,-35.64628601,In,-35.64628601,NA
8765,000000571955.jpg,zebra,horse,0.999483943,-4.406036377,Out,NA,-4.406036377
8766,000000162193.jpg,car,horse,0.999719799,-36.20123291,Out,NA,-36.20123291
8767,000000455639.jpg,car,horse,0.888576269,-65.14479065,Out,NA,-65.14479065
8768,000000483458.jpg,car,horse,0.786793351,-16.17422485,Out,NA,-16.17422485
8769,000000097049.jpg,dog,horse,0.838333845,-35.42221069,Out,NA,-35.42221069
8770,000000367630.jpg,book,horse,0.988770247,-45.74407959,Out,NA,-45.74407959
8771,000000259629.jpg,car,airplane,0.917324245,-70.18765259,Out,NA,-70.18765259
8772,000000268313.jpg,dog,horse,0.81934613,7.53131485,Out,NA,7.53131485
8773,000000195391.jpg,book,horse,0.599326253,-23.62928009,Out,NA,-23.62928009
8774,000000025801.jpg,car,airplane,0.920799434,-28.6858139,Out,NA,-28.6858139
8775,000000229356.jpg,dog,horse,0.972061872,-88.14944458,Out,NA,-88.14944458
8776,000000343319.jpg,dog,horse,0.93043226,-25.17321777,Out,NA,-25.17321777
8777,000000491229.jpg,car,airplane,0.973868728,-56.06106567,Out,NA,-56.06106567
8778,000000237077.jpg,cat,horse,0.856078744,-43.78353119,Out,NA,-43.78353119
8779,000000499662.jpg,book,horse,0.941162527,-44.62602234,Out,NA,-44.62602234
8780,000000400060.jpg,laptop,airplane,0.591684639,-22.95343018,Out,NA,-22.95343018
8781,000000189129.jpg,car,horse,0.644156635,-29.66067505,Out,NA,-29.66067505
8782,000000474215.jpg,airplane,airplane,0.999698997,-32.41639709,In,-32.41639709,NA
8783,000000212227.jpg,laptop,horse,0.970047176,-21.30013275,Out,NA,-21.30013275
8784,000000485926.jpg,car,horse,0.984974921,-23.44884491,Out,NA,-23.44884491
8785,000000081871.jpg,laptop,airplane,0.906701744,-21.43488312,Out,NA,-21.43488312
8786,000000064684.jpg,book,airplane,0.760071754,3.875717163,Out,NA,3.875717163
8787,000000288262.jpg,car,horse,0.563821614,-43.49750519,Out,NA,-43.49750519
8788,000000114141.jpg,book,airplane,0.578113616,-52.78378296,Out,NA,-52.78378296
8789,000000555516.jpg,book,horse,0.934437394,-37.62104797,Out,NA,-37.62104797
8790,000000301200.jpg,pizza,horse,0.986577034,-40.17089081,Out,NA,-40.17089081
8791,000000507459.jpg,laptop,horse,0.998952985,-35.24225616,Out,NA,-35.24225616
8792,000000515364.jpg,dog,horse,0.976642013,-52.63430786,Out,NA,-52.63430786
8793,000000096043.jpg,car,horse,0.96241796,-28.26729584,Out,NA,-28.26729584
8794,000000157029.jpg,car,airplane,0.833139062,-1.195861816,Out,NA,-1.195861816
8795,000000294116.jpg,dog,horse,0.99999547,-61.5112915,Out,NA,-61.5112915
8796,000000015644.jpg,laptop,airplane,0.98448205,-64.26799011,Out,NA,-64.26799011
8797,000000417573.jpg,cat,horse,0.690686226,-23.10308075,Out,NA,-23.10308075
8798,000000556745.jpg,book,horse,0.56666863,1.852577209,Out,NA,1.852577209
8799,000000047879.jpg,zebra,horse,0.999560416,3.308456421,Out,NA,3.308456421
8800,000000163220.jpg,car,horse,0.999710858,56.17439651,Out,NA,56.17439651
8801,000000367329.jpg,zebra,horse,0.998878539,-11.61251831,Out,NA,-11.61251831
8802,000000440698.jpg,cat,horse,0.992331266,-16.82102966,Out,NA,-16.82102966
8803,000000506803.jpg,laptop,airplane,0.709018707,-5.776451111,Out,NA,-5.776451111
8804,000000573196.jpg,cake,horse,0.867436349,-37.92015076,Out,NA,-37.92015076
8805,000000023914.jpg,laptop,horse,0.982192338,-36.79133606,Out,NA,-36.79133606
8806,000000130892.jpg,airplane,airplane,0.999946356,-48.71795654,In,-48.71795654,NA
8807,000000106216.jpg,horse,horse,0.999975085,8.388458252,In,8.388458252,NA
8808,000000322101.jpg,car,airplane,0.999996066,-19.41044617,Out,NA,-19.41044617
8809,000000255069.jpg,car,horse,0.962129951,-43.87952423,Out,NA,-43.87952423
8810,000000261342.jpg,car,horse,0.993996024,-16.90412903,Out,NA,-16.90412903
8811,000000499376.jpg,dog,horse,0.866245151,3.952087402,Out,NA,3.952087402
8812,000000025528.jpg,car,horse,0.976188362,-35.38200378,Out,NA,-35.38200378
8813,000000129339.jpg,cat,airplane,0.890197873,-34.19848633,Out,NA,-34.19848633
8814,000000474709.jpg,dog,horse,0.994574368,-39.84590912,Out,NA,-39.84590912
8815,000000093262.jpg,car,airplane,0.536489367,-17.70704651,Out,NA,-17.70704651
8816,000000189260.jpg,car,horse,0.708442688,0.634681702,Out,NA,0.634681702
8817,000000090373.jpg,car,airplane,0.790705442,-54.66773987,Out,NA,-54.66773987
8818,000000192723.jpg,car,horse,0.614828885,-34.79334259,Out,NA,-34.79334259
8819,000000063588.jpg,car,horse,0.992990732,-5.108085632,Out,NA,-5.108085632
8820,000000188346.jpg,car,horse,0.580386758,-25.18304443,Out,NA,-25.18304443
8821,000000269020.jpg,zebra,horse,0.998998463,26.91410828,Out,NA,26.91410828
8822,000000334594.jpg,cat,horse,0.998049498,-46.77444458,Out,NA,-46.77444458
8823,000000285120.jpg,airplane,airplane,0.999793231,49.11746216,In,49.11746216,NA
8824,000000523212.jpg,book,horse,0.99466455,-4.123207092,Out,NA,-4.123207092
8825,000000384804.jpg,dog,horse,0.999890685,-37.6529007,Out,NA,-37.6529007
8826,000000457229.jpg,horse,horse,0.998577833,-27.4923172,In,-27.4923172,NA
8827,000000499157.jpg,book,horse,0.992426634,-24.82887268,Out,NA,-24.82887268
8828,000000433987.jpg,laptop,horse,0.99572587,-23.61354065,Out,NA,-23.61354065
8829,000000179311.jpg,airplane,airplane,0.999961376,-6.485153198,In,-6.485153198,NA
8830,000000224959.jpg,car,airplane,0.915677249,12.42922974,Out,NA,12.42922974
8831,000000456949.jpg,car,horse,0.606621325,10.84218597,Out,NA,10.84218597
8832,000000158729.jpg,car,horse,0.514704764,-35.09136963,Out,NA,-35.09136963
8833,000000399830.jpg,book,horse,0.97164166,-1.44909668,Out,NA,-1.44909668
8834,000000244847.jpg,zebra,horse,0.999598682,7.409317017,Out,NA,7.409317017
8835,000000353509.jpg,car,horse,0.989241898,-50.67178345,Out,NA,-50.67178345
8836,000000367087.jpg,horse,horse,0.802783847,-2.305480957,In,-2.305480957,NA
8837,000000294549.jpg,book,airplane,0.724375069,19.89977264,Out,NA,19.89977264
8838,000000424481.jpg,airplane,airplane,0.999320626,21.41458893,In,21.41458893,NA
8839,000000179839.jpg,cake,airplane,0.889938056,-41.75080872,Out,NA,-41.75080872
8840,000000485785.jpg,car,horse,0.718941331,-47.73086548,Out,NA,-47.73086548
8841,000000334364.jpg,pizza,horse,0.882691383,-27.97657776,Out,NA,-27.97657776
8842,000000006473.jpg,cake,horse,0.995696545,-53.9967041,Out,NA,-53.9967041
8843,000000137321.jpg,dog,horse,0.977796376,-36.08390808,Out,NA,-36.08390808
8844,000000367085.jpg,pizza,horse,0.988192141,-31.65331268,Out,NA,-31.65331268
8845,000000457324.jpg,book,horse,0.99776268,-50.95769501,Out,NA,-50.95769501
8846,000000351549.jpg,book,horse,0.552878082,-19.31282806,Out,NA,-19.31282806
8847,000000064961.jpg,car,horse,0.691066265,-41.04442596,Out,NA,-41.04442596
8848,000000400443.jpg,cake,horse,0.95398289,-4.956352234,Out,NA,-4.956352234
8849,000000130271.jpg,book,horse,0.636682212,-28.22383881,Out,NA,-28.22383881
8850,000000092342.jpg,car,airplane,0.965452492,-29.61468506,Out,NA,-29.61468506
8851,000000335009.jpg,horse,horse,0.999802649,-46.65583038,In,-46.65583038,NA
8852,000000550759.jpg,car,horse,0.999273241,4.221084595,Out,NA,4.221084595
8853,000000029241.jpg,car,airplane,0.663809121,-36.41844177,Out,NA,-36.41844177
8854,000000452031.jpg,car,horse,0.922220111,-27.6365509,Out,NA,-27.6365509
8855,000000531784.jpg,laptop,airplane,0.944477141,-26.01032257,Out,NA,-26.01032257
8856,000000319359.jpg,book,horse,0.922188282,-16.62068176,Out,NA,-16.62068176
8857,000000056065.jpg,airplane,airplane,0.999591053,12.64086914,In,12.64086914,NA
8858,000000441614.jpg,laptop,airplane,0.599361837,-23.46393585,Out,NA,-23.46393585
8859,000000040398.jpg,dog,horse,0.939542651,-2.300964355,Out,NA,-2.300964355
8860,000000466514.jpg,dog,horse,0.999996424,-17.33369446,Out,NA,-17.33369446
8861,000000491269.jpg,cat,horse,0.993213058,-24.91226196,Out,NA,-24.91226196
8862,000000401044.jpg,horse,horse,0.999597728,-29.95488739,In,-29.95488739,NA
8863,000000188345.jpg,cake,horse,0.927759349,-51.98074341,Out,NA,-51.98074341
8864,000000253924.jpg,car,airplane,0.58473748,-10.67388153,Out,NA,-10.67388153
8865,000000523123.jpg,book,horse,0.983201206,-78.85035706,Out,NA,-78.85035706
8866,000000523988.jpg,car,airplane,0.734298289,11.23562622,Out,NA,11.23562622
8867,000000039390.jpg,zebra,horse,0.998969436,18.79756546,Out,NA,18.79756546
8868,000000407974.jpg,airplane,horse,0.93996346,-3.968185425,In,-3.968185425,NA
8869,000000269736.jpg,pizza,horse,0.920742929,-58.67119598,Out,NA,-58.67119598
8870,000000028317.jpg,car,airplane,0.790637374,-41.89143372,Out,NA,-41.89143372
8871,000000124739.jpg,car,horse,0.792084634,-52.00530243,Out,NA,-52.00530243
8872,000000137938.jpg,book,airplane,0.533317745,-24.5458374,Out,NA,-24.5458374
8873,000000153803.jpg,laptop,airplane,0.738915741,-60.72627258,Out,NA,-60.72627258
8874,000000449706.jpg,horse,horse,0.885001779,-36.05718994,In,-36.05718994,NA
8875,000000097672.jpg,car,horse,0.808337092,-110.8282623,Out,NA,-110.8282623
8876,000000268547.jpg,airplane,airplane,0.999845982,59.86598206,In,59.86598206,NA
8877,000000224790.jpg,car,horse,0.662822664,-6.468139648,Out,NA,-6.468139648
8878,000000451471.jpg,car,horse,0.920744538,-15.412323,Out,NA,-15.412323
8879,000000386984.jpg,car,horse,0.644090533,-8.793884277,Out,NA,-8.793884277
8880,000000179454.jpg,zebra,horse,0.999288023,-2.655509949,Out,NA,-2.655509949
8881,000000212628.jpg,cake,horse,0.99534142,-89.3085022,Out,NA,-89.3085022
8882,000000025551.jpg,car,horse,0.727661192,-22.30078125,Out,NA,-22.30078125
8883,000000530811.jpg,cat,horse,0.927149057,-38.58078766,Out,NA,-38.58078766
8884,000000392564.jpg,laptop,horse,0.989366472,2.884307861,Out,NA,2.884307861
8885,000000091595.jpg,car,horse,0.783058941,-24.1721344,Out,NA,-24.1721344
8886,000000105538.jpg,laptop,horse,0.928002298,14.05672073,Out,NA,14.05672073
8887,000000237476.jpg,cat,horse,0.980972171,-22.95133209,Out,NA,-22.95133209
8888,000000342817.jpg,cat,airplane,0.941391289,6.100326538,Out,NA,6.100326538
8889,000000064089.jpg,car,horse,0.974445105,-15.56376648,Out,NA,-15.56376648
8890,000000162427.jpg,laptop,horse,0.901300192,-10.16139984,Out,NA,-10.16139984
8891,000000055607.jpg,cat,horse,0.955297828,-11.99646759,Out,NA,-11.99646759
8892,000000171735.jpg,cat,horse,0.783955157,-35.89836884,Out,NA,-35.89836884
8893,000000278280.jpg,cake,horse,0.87347579,-38.46971893,Out,NA,-38.46971893
8894,000000261151.jpg,car,airplane,0.977684438,-33.8192749,Out,NA,-33.8192749
8895,000000581233.jpg,horse,horse,0.999570787,-1.083465576,In,-1.083465576,NA
8896,000000030408.jpg,car,horse,0.865585566,9.439777374,Out,NA,9.439777374
8897,000000409181.jpg,zebra,horse,0.999516129,11.40480423,Out,NA,11.40480423
8898,000000159948.jpg,car,horse,0.598989189,-20.1536026,Out,NA,-20.1536026
8899,000000519088.jpg,car,horse,0.573390603,-23.74585724,Out,NA,-23.74585724
8900,000000293153.jpg,airplane,airplane,0.992390573,-8.401374817,In,-8.401374817,NA
8901,000000113132.jpg,laptop,airplane,0.77379632,-6.64138031,Out,NA,-6.64138031
8902,000000448944.jpg,pizza,horse,0.77949059,-46.47299194,Out,NA,-46.47299194
8903,000000481886.jpg,pizza,horse,0.89747566,-24.11656189,Out,NA,-24.11656189
8904,000000080091.jpg,horse,horse,0.991478622,-57.56893158,In,-57.56893158,NA
8905,000000457580.jpg,book,airplane,0.90747422,-68.15882874,Out,NA,-68.15882874
8906,000000392035.jpg,book,horse,0.999059498,-23.54906464,Out,NA,-23.54906464
8907,000000128264.jpg,car,horse,0.51643765,-4.840782166,Out,NA,-4.840782166
8908,000000342682.jpg,zebra,horse,0.998575449,19.86617661,Out,NA,19.86617661
8909,000000269045.jpg,laptop,airplane,0.86319387,-24.33803558,Out,NA,-24.33803558
8910,000000376819.jpg,book,horse,0.999723852,4.372550964,Out,NA,4.372550964
8911,000000518416.jpg,car,horse,0.6436221,-48.86038208,Out,NA,-48.86038208
8912,000000031673.jpg,car,horse,0.941038609,-63.79948425,Out,NA,-63.79948425
8913,000000126097.jpg,car,horse,0.80932194,-31.64248657,Out,NA,-31.64248657
8914,000000400870.jpg,book,horse,0.83991456,-26.95722961,Out,NA,-26.95722961
8915,000000146773.jpg,cake,horse,0.99958545,-28.67487335,Out,NA,-28.67487335
8916,000000409346.jpg,cake,horse,0.989325404,-45.05271149,Out,NA,-45.05271149
8917,000000539475.jpg,book,horse,0.998308063,-55.77592468,Out,NA,-55.77592468
8918,000000516798.jpg,car,horse,0.952604949,-90.94555664,Out,NA,-90.94555664
8919,000000572173.jpg,book,horse,0.747825503,-34.42418671,Out,NA,-34.42418671
8920,000000342107.jpg,airplane,airplane,0.999865055,-13.93125916,In,-13.93125916,NA
8921,000000227428.jpg,dog,horse,0.99647671,-51.55612946,Out,NA,-51.55612946
8922,000000211716.jpg,cat,horse,0.99141711,-34.32559204,Out,NA,-34.32559204
8923,000000454174.jpg,car,airplane,0.598723173,-57.11936951,Out,NA,-57.11936951
8924,000000229342.jpg,dog,horse,0.782835662,-42.77726746,Out,NA,-42.77726746
8925,000000514099.jpg,dog,horse,0.874214947,-9.439704895,Out,NA,-9.439704895
8926,000000080826.jpg,pizza,airplane,0.606858432,-26.76317596,Out,NA,-26.76317596
8927,000000473902.jpg,dog,horse,0.969162107,-55.18748474,Out,NA,-55.18748474
8928,000000579663.jpg,cake,airplane,0.524386883,-90.22729492,Out,NA,-90.22729492
8929,000000488788.jpg,car,airplane,0.893790305,-18.12831116,Out,NA,-18.12831116
8930,000000326510.jpg,car,horse,0.647386134,-2.643577576,Out,NA,-2.643577576
8931,000000309968.jpg,dog,horse,0.95912075,-26.40406799,Out,NA,-26.40406799
8932,000000260199.jpg,car,horse,0.52697134,-19.40699005,Out,NA,-19.40699005
8933,000000580459.jpg,pizza,horse,0.936837018,-22.01726532,Out,NA,-22.01726532
8934,000000490336.jpg,dog,horse,0.999989748,-34.79566193,Out,NA,-34.79566193
8935,000000025142.jpg,car,airplane,0.739731848,-33.90660095,Out,NA,-33.90660095
8936,000000236386.jpg,book,horse,0.994849503,-50.39688873,Out,NA,-50.39688873
8937,000000457348.jpg,car,horse,0.895442545,-8.461608887,Out,NA,-8.461608887
