,Item_Number,file,Correct_Category,Estimated_Category,Max_Softmax_Value,Likelihood,In-vs-Out,In-Likelihood,Out-Likelihood,Mean_Part,Min_Part,Quarter_Part,
0,8167,000000375140.jpg,dog,horse,1,-69.55279541,Out,NA,-69.55279541,Out,Out,Out,
0,8168,000000293852.jpg,book,airplane,0.948116243,-83.25172424,Out,NA,-83.25172424,Out,Out,Out,
0,8169,000000188380.jpg,book,horse,0.99946624,-48.1000061,Out,NA,-48.1000061,Out,Out,In,
0,8170,000000261856.jpg,airplane,airplane,0.99999249,-108.0244293,In,-108.0244293,NA,Out,Out,Out,
0,8171,000000055840.jpg,cat,horse,0.882087111,-79.52095032,Out,NA,-79.52095032,Out,Out,Out,
0,8172,000000163831.jpg,cat,airplane,0.868605256,-114.6168976,Out,NA,-114.6168976,Out,Out,Out,
0,8173,000000555900.jpg,cake,airplane,0.99865073,-108.2164764,Out,NA,-108.2164764,Out,Out,Out,
0,8174,000000243927.jpg,book,airplane,0.99999702,-88.420578,Out,NA,-88.420578,Out,Out,Out,
0,8175,000000121661.jpg,laptop,airplane,0.999996901,-43.38642883,Out,NA,-43.38642883,Out,Out,In,
0,8176,000000400028.jpg,laptop,airplane,0.999999881,-83.3374176,Out,NA,-83.3374176,Out,Out,Out,
0,8177,000000359253.jpg,laptop,airplane,0.999994397,-93.23252869,Out,NA,-93.23252869,Out,Out,Out,
0,8178,000000096402.jpg,book,horse,0.999850154,-95.71749878,Out,NA,-95.71749878,Out,Out,Out,
0,8179,000000154230.jpg,laptop,airplane,0.999991179,-125.5786285,Out,NA,-125.5786285,Out,Out,Out,
0,8180,000000548713.jpg,horse,horse,0.999999881,100.709343,In,100.709343,NA,In,In,In,
0,8181,000000334383.jpg,zebra,horse,0.999462306,62.73524475,Out,NA,62.73524475,In,In,In,
0,8182,000000252069.jpg,laptop,airplane,0.999775469,-111.5961456,Out,NA,-111.5961456,Out,Out,Out,
0,8183,000000104691.jpg,horse,horse,0.99998498,2.607498169,In,2.607498169,NA,In,In,In,
0,8184,000000519836.jpg,car,airplane,0.99905175,-92.1341095,Out,NA,-92.1341095,Out,Out,Out,
0,8185,000000285421.jpg,cat,airplane,0.95314002,-135.5816193,Out,NA,-135.5816193,Out,Out,Out,
0,8186,000000027041.jpg,car,airplane,1,-115.0149078,Out,NA,-115.0149078,Out,Out,Out,
0,8187,000000530964.jpg,airplane,airplane,1,95.36997986,In,95.36997986,NA,In,In,In,
0,8188,000000097873.jpg,cat,airplane,0.998837173,-56.8419342,Out,NA,-56.8419342,Out,Out,Out,
0,8189,000000244646.jpg,dog,airplane,0.998937309,-108.5539093,Out,NA,-108.5539093,Out,Out,Out,
0,8190,000000551194.jpg,car,horse,1,97.33277893,Out,NA,97.33277893,In,In,In,
0,8191,000000188405.jpg,car,airplane,0.999999046,-141.1741486,Out,NA,-141.1741486,Out,Out,Out,
0,8192,000000556843.jpg,horse,horse,0.99905771,-101.4628906,In,-101.4628906,NA,Out,Out,Out,
0,8193,000000367515.jpg,cat,airplane,0.998693287,-90.41950989,Out,NA,-90.41950989,Out,Out,Out,
0,8194,000000551922.jpg,car,airplane,0.999610603,-75.19551086,Out,NA,-75.19551086,Out,Out,Out,
0,8195,000000317683.jpg,book,horse,0.999908805,-58.91467285,Out,NA,-58.91467285,Out,Out,Out,
0,8196,000000539296.jpg,dog,airplane,0.901047468,-98.90592957,Out,NA,-98.90592957,Out,Out,Out,
0,8197,000000391887.jpg,car,horse,0.930830359,-85.49583435,Out,NA,-85.49583435,Out,Out,Out,
0,8198,000000114080.jpg,dog,horse,0.989559412,-80.68785095,Out,NA,-80.68785095,Out,Out,Out,
0,8199,000000257629.jpg,car,airplane,0.99999404,-35.07870483,Out,NA,-35.07870483,Out,Out,In,
0,8200,000000159850.jpg,car,airplane,0.998011589,-155.8724213,Out,NA,-155.8724213,Out,Out,Out,
0,8201,000000514934.jpg,dog,airplane,0.999777019,-75.42182922,Out,NA,-75.42182922,Out,Out,Out,
0,8202,000000237011.jpg,pizza,airplane,0.727490187,-139.8757172,Out,NA,-139.8757172,Out,Out,Out,
0,8203,000000548703.jpg,cake,horse,0.999999881,-109.1490784,Out,NA,-109.1490784,Out,Out,Out,
0,8204,000000376785.jpg,zebra,horse,0.952095747,-19.40104675,Out,NA,-19.40104675,Out,Out,In,
0,8205,000000225225.jpg,car,airplane,0.612272739,-22.86898804,Out,NA,-22.86898804,Out,Out,In,
0,8206,000000187844.jpg,airplane,airplane,1,62.02484894,In,62.02484894,NA,In,In,In,
0,8207,000000555263.jpg,laptop,horse,0.998796344,-111.4158936,Out,NA,-111.4158936,Out,Out,Out,
0,8208,000000237538.jpg,airplane,airplane,1,-79.70265198,In,-79.70265198,NA,Out,Out,Out,
0,8209,000000095202.jpg,car,horse,0.996774018,-84.01249695,Out,NA,-84.01249695,Out,Out,Out,
0,8210,000000138521.jpg,book,airplane,0.958697379,-114.249527,Out,NA,-114.249527,Out,Out,Out,
0,8211,000000482468.jpg,cat,horse,0.999540448,-72.57626343,Out,NA,-72.57626343,Out,Out,Out,
0,8212,000000538633.jpg,cake,horse,0.558527589,-110.8294678,Out,NA,-110.8294678,Out,Out,Out,
0,8213,000000121047.jpg,horse,horse,1,-51.70487976,In,-51.70487976,NA,Out,Out,Out,
0,8214,000000006747.jpg,pizza,airplane,0.999999285,-132.7005157,Out,NA,-132.7005157,Out,Out,Out,
0,8215,000000032625.jpg,book,airplane,0.998271227,-141.3637848,Out,NA,-141.3637848,Out,Out,Out,
0,8216,000000335844.jpg,pizza,airplane,0.806110024,-110.513443,Out,NA,-110.513443,Out,Out,Out,
0,8217,000000202855.jpg,cake,airplane,0.987659276,-132.1404572,Out,NA,-132.1404572,Out,Out,Out,
0,8218,000000523818.jpg,dog,airplane,0.843864858,-96.39054871,Out,NA,-96.39054871,Out,Out,Out,
0,8219,000000158286.jpg,car,horse,0.971966207,-77.12451172,Out,NA,-77.12451172,Out,Out,Out,
0,8220,000000310156.jpg,horse,horse,0.999989033,-84.47084045,In,-84.47084045,NA,Out,Out,Out,
0,8221,000000343552.jpg,cat,airplane,0.999917984,-106.7523956,Out,NA,-106.7523956,Out,Out,Out,
0,8222,000000354205.jpg,car,airplane,0.999998689,93.34772491,Out,NA,93.34772491,In,In,In,
0,8223,000000474562.jpg,laptop,airplane,0.999958992,-41.98796082,Out,NA,-41.98796082,Out,Out,In,
0,8224,000000335758.jpg,laptop,airplane,0.999990582,-121.5880585,Out,NA,-121.5880585,Out,Out,Out,
0,8225,000000388303.jpg,car,airplane,0.823173106,-65.44122314,Out,NA,-65.44122314,Out,Out,Out,
0,8226,000000039976.jpg,pizza,horse,0.506914198,-110.7263794,Out,NA,-110.7263794,Out,Out,Out,
0,8227,000000254194.jpg,car,airplane,0.956053793,-82.61250305,Out,NA,-82.61250305,Out,Out,Out,
0,8228,000000007090.jpg,pizza,airplane,0.627364635,-68.77406311,Out,NA,-68.77406311,Out,Out,Out,
0,8229,000000270303.jpg,pizza,airplane,0.627503932,-108.1728058,Out,NA,-108.1728058,Out,Out,Out,
0,8230,000000153736.jpg,book,horse,0.998852968,-67.31459045,Out,NA,-67.31459045,Out,Out,Out,
0,8231,000000277156.jpg,pizza,airplane,0.999482989,-170.1756134,Out,NA,-170.1756134,Out,Out,Out,
0,8232,000000514292.jpg,book,airplane,0.994961977,-91.78956604,Out,NA,-91.78956604,Out,Out,Out,
0,8233,000000258174.jpg,car,airplane,0.999975681,-41.55026245,Out,NA,-41.55026245,Out,Out,In,
0,8234,000000244839.jpg,dog,horse,0.999943972,-94.69778442,Out,NA,-94.69778442,Out,Out,Out,
0,8235,000000294620.jpg,car,airplane,0.997823238,-113.2561798,Out,NA,-113.2561798,Out,Out,Out,
0,8236,000000278512.jpg,airplane,airplane,1,-9.592819214,In,-9.592819214,NA,In,In,In,
0,8237,000000581199.jpg,pizza,airplane,0.827263534,-86.1129303,Out,NA,-86.1129303,Out,Out,Out,
0,8238,000000556025.jpg,book,horse,0.505778015,-65.34747314,Out,NA,-65.34747314,Out,Out,Out,
0,8239,000000499305.jpg,book,airplane,0.975845933,-133.8388519,Out,NA,-133.8388519,Out,Out,Out,
0,8240,000000104999.jpg,dog,airplane,0.999318004,-99.63490295,Out,NA,-99.63490295,Out,Out,Out,
0,8241,000000342933.jpg,pizza,horse,0.531717837,-85.99327087,Out,NA,-85.99327087,Out,Out,Out,
0,8242,000000294116.jpg,horse,horse,1,-89.33258057,In,-89.33258057,NA,Out,Out,Out,
0,8243,000000112951.jpg,cat,airplane,0.999989033,-138.8960114,Out,NA,-138.8960114,Out,Out,Out,
0,8244,000000163575.jpg,dog,airplane,0.99997592,-136.3492279,Out,NA,-136.3492279,Out,Out,Out,
0,8245,000000334074.jpg,zebra,horse,0.99974817,64.13221741,Out,NA,64.13221741,In,In,In,
0,8246,000000384827.jpg,car,airplane,0.91363287,-94.16590881,Out,NA,-94.16590881,Out,Out,Out,
0,8247,000000113019.jpg,laptop,airplane,0.999999404,-131.7563629,Out,NA,-131.7563629,Out,Out,Out,
0,8248,000000252269.jpg,cake,horse,0.774734318,-127.6704102,Out,NA,-127.6704102,Out,Out,Out,
0,8249,000000024020.jpg,airplane,airplane,1,51.78851318,In,51.78851318,NA,In,In,In,
0,8250,000000237326.jpg,horse,horse,0.604610085,-59.91714478,In,-59.91714478,NA,Out,Out,Out,
0,8251,000000170411.jpg,cake,horse,0.852606773,-26.42658997,Out,NA,-26.42658997,Out,Out,In,
0,8252,000000409099.jpg,cake,airplane,0.82738328,-76.45646667,Out,NA,-76.45646667,Out,Out,Out,
0,8253,000000257178.jpg,car,airplane,0.873198271,-41.90559387,Out,NA,-41.90559387,Out,Out,In,
0,8254,000000318736.jpg,book,airplane,0.999999881,-52.54382324,Out,NA,-52.54382324,Out,Out,Out,
0,8255,000000385454.jpg,car,airplane,0.999998212,-63.21578979,Out,NA,-63.21578979,Out,Out,Out,
0,8256,000000417626.jpg,zebra,horse,0.994143069,-21.5177002,Out,NA,-21.5177002,Out,Out,In,
0,8257,000000027642.jpg,car,horse,0.999878407,-49.71821594,Out,NA,-49.71821594,Out,Out,In,
0,8258,000000055575.jpg,horse,horse,1,-124.8421326,In,-124.8421326,NA,Out,Out,Out,
0,8259,000000311273.jpg,cake,horse,0.995688975,-102.9923401,Out,NA,-102.9923401,Out,Out,Out,
0,8260,000000449019.jpg,dog,horse,0.992370486,-51.57421875,Out,NA,-51.57421875,Out,Out,Out,
0,8261,000000063818.jpg,car,horse,0.625629544,3.119796753,Out,NA,3.119796753,In,In,In,
0,8262,000000563869.jpg,cat,airplane,0.993887126,-33.60798645,Out,NA,-33.60798645,Out,Out,In,
0,8263,000000253177.jpg,cat,horse,0.844651818,-77.75869751,Out,NA,-77.75869751,Out,Out,Out,
0,8264,000000334062.jpg,cat,horse,0.998608649,-126.984314,Out,NA,-126.984314,Out,Out,Out,
0,8265,000000288578.jpg,car,horse,0.999999762,70.63020325,Out,NA,70.63020325,In,In,In,
0,8266,000000244792.jpg,cake,airplane,0.995596111,-107.2818146,Out,NA,-107.2818146,Out,Out,Out,
0,8267,000000235862.jpg,horse,horse,1,-12.84170532,In,-12.84170532,NA,In,In,In,
0,8268,000000195889.jpg,cat,horse,0.999999642,-97.64889526,Out,NA,-97.64889526,Out,Out,Out,
0,8269,000000552962.jpg,car,airplane,0.985086799,-61.1257782,Out,NA,-61.1257782,Out,Out,Out,
0,8270,000000080771.jpg,cake,horse,0.621286929,-78.41105652,Out,NA,-78.41105652,Out,Out,Out,
0,8271,000000093274.jpg,car,airplane,0.839092135,-132.5180206,Out,NA,-132.5180206,Out,Out,Out,
0,8272,000000237060.jpg,airplane,airplane,0.999998569,98.41026306,In,98.41026306,NA,In,In,In,
0,8273,000000530684.jpg,cake,airplane,0.818601012,-126.7362213,Out,NA,-126.7362213,Out,Out,Out,
0,8274,000000212025.jpg,book,horse,0.594778359,-104.088501,Out,NA,-104.088501,Out,Out,Out,
0,8275,000000129637.jpg,horse,horse,0.999999881,-61.00582886,In,-61.00582886,NA,Out,Out,Out,
0,8276,000000481524.jpg,cat,airplane,0.999999642,-156.5470734,Out,NA,-156.5470734,Out,Out,Out,
0,8277,000000334566.jpg,book,horse,0.53434819,-43.96710205,Out,NA,-43.96710205,Out,Out,In,
0,8278,000000096762.jpg,car,airplane,0.838730633,-32.9985199,Out,NA,-32.9985199,Out,Out,In,
0,8279,000000277544.jpg,laptop,airplane,0.999974489,-25.52174377,Out,NA,-25.52174377,Out,Out,In,
0,8280,000000194744.jpg,pizza,airplane,0.621376336,-102.5818939,Out,NA,-102.5818939,Out,Out,Out,
0,8281,000000258878.jpg,car,horse,0.99018538,-75.65454102,Out,NA,-75.65454102,Out,Out,Out,
0,8282,000000490400.jpg,laptop,airplane,0.608482838,-84.06355286,Out,NA,-84.06355286,Out,Out,Out,
0,8283,000000241283.jpg,book,airplane,0.983605444,-94.80418396,Out,NA,-94.80418396,Out,Out,Out,
0,8284,000000081074.jpg,laptop,airplane,0.999998808,-19.57594299,Out,NA,-19.57594299,Out,Out,In,
0,8285,000000039750.jpg,zebra,horse,0.99764663,65.26759338,Out,NA,65.26759338,In,In,In,
0,8286,000000441544.jpg,laptop,airplane,0.999994874,-48.3818512,Out,NA,-48.3818512,Out,Out,In,
0,8287,000000581036.jpg,book,horse,0.711439908,-99.84100342,Out,NA,-99.84100342,Out,Out,Out,
0,8288,000000359676.jpg,car,horse,0.950652301,-111.9180908,Out,NA,-111.9180908,Out,Out,Out,
0,8289,000000121088.jpg,cat,horse,0.973994553,-88.95422363,Out,NA,-88.95422363,Out,Out,Out,
0,8290,000000556775.jpg,laptop,horse,0.669201851,-53.38275146,Out,NA,-53.38275146,Out,Out,Out,
0,8291,000000458123.jpg,car,airplane,1,44.23744202,Out,NA,44.23744202,In,In,In,
0,8292,000000475007.jpg,pizza,horse,0.839595199,-94.70809937,Out,NA,-94.70809937,Out,Out,Out,
0,8293,000000147204.jpg,airplane,airplane,1,26.61265564,In,26.61265564,NA,In,In,In,
0,8294,000000211844.jpg,laptop,airplane,0.999986768,-100.0606232,Out,NA,-100.0606232,Out,Out,Out,
0,8295,000000064510.jpg,airplane,airplane,0.999998212,35.11009216,In,35.11009216,NA,In,In,In,
0,8296,000000292993.jpg,cat,airplane,0.99969244,-103.3199005,Out,NA,-103.3199005,Out,Out,Out,
0,8297,000000255158.jpg,car,airplane,0.913587511,-38.43223572,Out,NA,-38.43223572,Out,Out,In,
0,8298,000000457575.jpg,dog,airplane,0.998985469,-120.9622955,Out,NA,-120.9622955,Out,Out,Out,
0,8299,000000294890.jpg,cat,horse,0.861145258,-67.78862,Out,NA,-67.78862,Out,Out,Out,
0,8300,000000180086.jpg,horse,horse,0.999988437,-0.488754272,In,-0.488754272,NA,In,In,In,
0,8301,000000334813.jpg,laptop,airplane,1,-61.59428406,Out,NA,-61.59428406,Out,Out,Out,
0,8302,000000137937.jpg,cake,horse,0.972652674,-91.32867432,Out,NA,-91.32867432,Out,Out,Out,
0,8303,000000530913.jpg,dog,horse,0.999950409,-83.85455322,Out,NA,-83.85455322,Out,Out,Out,
0,8304,000000212028.jpg,horse,horse,0.999998689,34.8527832,In,34.8527832,NA,In,In,In,
0,8305,000000088436.jpg,laptop,airplane,0.999999166,-104.1792145,Out,NA,-104.1792145,Out,Out,Out,
0,8306,000000375202.jpg,zebra,horse,1,-96.61480713,Out,NA,-96.61480713,Out,Out,Out,
0,8307,000000097871.jpg,car,airplane,0.999998212,-49.70204163,Out,NA,-49.70204163,Out,Out,In,
0,8308,000000400568.jpg,dog,horse,0.685421228,-79.23867798,Out,NA,-79.23867798,Out,Out,Out,
0,8309,000000318240.jpg,horse,horse,0.999609172,24.90679932,In,24.90679932,NA,In,In,In,
0,8310,000000048014.jpg,dog,airplane,0.999998331,-88.30107117,Out,NA,-88.30107117,Out,Out,Out,
0,8311,000000572089.jpg,book,airplane,0.998707891,-105.7798004,Out,NA,-105.7798004,Out,Out,Out,
0,8312,000000097609.jpg,horse,airplane,0.994778156,-67.00538635,In,-67.00538635,NA,Out,Out,Out,
0,8313,000000106293.jpg,airplane,airplane,0.999999881,97.93846893,In,97.93846893,NA,In,In,In,
0,8314,000000555308.jpg,airplane,airplane,0.999999881,52.8657074,In,52.8657074,NA,In,In,In,
0,8315,000000441949.jpg,zebra,horse,0.999926209,-58.54374695,Out,NA,-58.54374695,Out,Out,Out,
0,8316,000000294247.jpg,airplane,airplane,0.999996901,123.002327,In,123.002327,NA,In,In,In,
0,8317,000000416111.jpg,laptop,airplane,0.999999642,-98.32145691,Out,NA,-98.32145691,Out,Out,Out,
0,8318,000000286998.jpg,car,airplane,0.999998569,-35.23506165,Out,NA,-35.23506165,Out,Out,In,
0,8319,000000146623.jpg,dog,horse,0.996243358,-104.8329163,Out,NA,-104.8329163,Out,Out,Out,
0,8320,000000156747.jpg,car,airplane,0.999999046,-76.2552948,Out,NA,-76.2552948,Out,Out,Out,
0,8321,000000163473.jpg,cake,airplane,0.861742854,-83.25831604,Out,NA,-83.25831604,Out,Out,Out,
0,8322,000000146301.jpg,pizza,airplane,0.506394088,-87.73768616,Out,NA,-87.73768616,Out,Out,Out,
0,8323,000000376065.jpg,book,horse,0.998989522,-67.50683594,Out,NA,-67.50683594,Out,Out,Out,
0,8324,000000023723.jpg,laptop,airplane,0.999461114,-118.8601227,Out,NA,-118.8601227,Out,Out,Out,
0,8325,000000420465.jpg,car,horse,0.999701917,-88.75006104,Out,NA,-88.75006104,Out,Out,Out,
0,8326,000000039531.jpg,cat,airplane,0.993578792,-99.22599792,Out,NA,-99.22599792,Out,Out,Out,
0,8327,000000235582.jpg,cake,airplane,0.999737203,-64.26078796,Out,NA,-64.26078796,Out,Out,Out,
0,8328,000000318089.jpg,cat,horse,0.987898767,-99.50518799,Out,NA,-99.50518799,Out,Out,Out,
0,8329,000000555355.jpg,car,airplane,0.998522222,-82.31230164,Out,NA,-82.31230164,Out,Out,Out,
0,8330,000000220922.jpg,laptop,airplane,0.999999404,-71.93003845,Out,NA,-71.93003845,Out,Out,Out,
0,8331,000000027227.jpg,car,airplane,0.998630643,-62.40515137,Out,NA,-62.40515137,Out,Out,Out,
0,8332,000000030235.jpg,car,airplane,0.999993563,104.9733963,Out,NA,104.9733963,In,In,In,
0,8333,000000269693.jpg,cake,horse,0.884094357,-141.4238586,Out,NA,-141.4238586,Out,Out,Out,
0,8334,000000546983.jpg,dog,airplane,0.867316246,-39.57191467,Out,NA,-39.57191467,Out,Out,In,
0,8335,000000130981.jpg,zebra,horse,0.999920249,69.2845459,Out,NA,69.2845459,In,In,In,
0,8336,000000146589.jpg,horse,horse,0.999999285,38.09467316,In,38.09467316,NA,In,In,In,
0,8337,000000441251.jpg,horse,horse,1,-16.1151886,In,-16.1151886,NA,Out,In,In,
0,8338,000000523869.jpg,cake,airplane,0.996303558,-92.75901794,Out,NA,-92.75901794,Out,Out,Out,
0,8339,000000301425.jpg,pizza,airplane,0.580547988,-107.5058746,Out,NA,-107.5058746,Out,Out,Out,
0,8340,000000146573.jpg,horse,horse,1,-14.05895996,In,-14.05895996,NA,In,In,In,
0,8341,000000105820.jpg,cat,horse,0.509916425,-64.13752747,Out,NA,-64.13752747,Out,Out,Out,
0,8342,000000063610.jpg,dog,horse,0.596681058,-76.86190796,Out,NA,-76.86190796,Out,Out,Out,
0,8343,000000024105.jpg,book,horse,0.816023588,-76.29922485,Out,NA,-76.29922485,Out,Out,Out,
0,8344,000000289515.jpg,car,horse,0.824083567,-79.98544312,Out,NA,-79.98544312,Out,Out,Out,
0,8345,000000228172.jpg,car,airplane,0.991983473,-65.62260437,Out,NA,-65.62260437,Out,Out,Out,
0,8346,000000357542.jpg,car,airplane,0.699394286,-72.09815979,Out,NA,-72.09815979,Out,Out,Out,
0,8347,000000321048.jpg,car,horse,0.659953475,-121.0388794,Out,NA,-121.0388794,Out,Out,Out,
0,8348,000000547999.jpg,book,airplane,0.893818498,-81.05897522,Out,NA,-81.05897522,Out,Out,Out,
0,8349,000000058701.jpg,car,airplane,0.996598542,-7.380691528,Out,NA,-7.380691528,In,In,In,
0,8350,000000156406.jpg,car,airplane,0.999825656,-5.38168335,Out,NA,-5.38168335,In,In,In,
0,8351,000000457408.jpg,dog,airplane,0.877581,-110.8026276,Out,NA,-110.8026276,Out,Out,Out,
0,8352,000000029593.jpg,car,horse,0.988673031,-46.17808533,Out,NA,-46.17808533,Out,Out,In,
0,8353,000000433110.jpg,cat,airplane,0.911740303,-138.211441,Out,NA,-138.211441,Out,Out,Out,
0,8354,000000235842.jpg,cat,horse,0.9998312,-147.7816772,Out,NA,-147.7816772,Out,Out,Out,
0,8355,000000096497.jpg,book,airplane,0.999995708,-13.86883545,Out,NA,-13.86883545,In,In,In,
0,8356,000000523599.jpg,airplane,airplane,1,91.98968506,In,91.98968506,NA,In,In,In,
0,8357,000000456863.jpg,car,horse,0.999677896,-97.21588135,Out,NA,-97.21588135,Out,Out,Out,
0,8358,000000388316.jpg,car,horse,0.939138353,-38.28883362,Out,NA,-38.28883362,Out,Out,In,
0,8359,000000489961.jpg,car,airplane,0.996887743,-18.74577332,Out,NA,-18.74577332,Out,Out,In,
0,8360,000000515403.jpg,horse,horse,0.99996829,-97.74411011,In,-97.74411011,NA,Out,Out,Out,
0,8361,000000090154.jpg,car,horse,0.51814568,-2.303085327,Out,NA,-2.303085327,In,In,In,
0,8362,000000130759.jpg,dog,horse,0.999733746,-116.308136,Out,NA,-116.308136,Out,Out,Out,
0,8363,000000416408.jpg,pizza,horse,0.556240678,-94.81936646,Out,NA,-94.81936646,Out,Out,Out,
0,8364,000000389715.jpg,car,horse,0.753302395,-91.4956665,Out,NA,-91.4956665,Out,Out,Out,
0,8365,000000286499.jpg,car,airplane,0.918806851,-124.4557648,Out,NA,-124.4557648,Out,Out,Out,
0,8366,000000473517.jpg,airplane,airplane,1,-50.06079102,In,-50.06079102,NA,Out,Out,In,
0,8367,000000383464.jpg,airplane,airplane,0.98013258,-38.72108459,In,-38.72108459,NA,Out,Out,In,
0,8368,000000482452.jpg,book,airplane,0.585319221,-76.14472961,Out,NA,-76.14472961,Out,Out,Out,
0,8369,000000481318.jpg,dog,horse,0.90745455,-90.66012573,Out,NA,-90.66012573,Out,Out,Out,
0,8370,000000286654.jpg,car,airplane,0.999980211,-42.2023468,Out,NA,-42.2023468,Out,Out,In,
0,8371,000000491492.jpg,car,airplane,0.999997377,132.3122711,Out,NA,132.3122711,In,In,In,
0,8372,000000159320.jpg,car,horse,0.999977589,-54.75863647,Out,NA,-54.75863647,Out,Out,Out,
0,8373,000000048641.jpg,zebra,horse,0.999469936,80.81318665,Out,NA,80.81318665,In,In,In,
0,8374,000000354734.jpg,car,airplane,0.999999642,-54.35639954,Out,NA,-54.35639954,Out,Out,Out,
0,8375,000000342340.jpg,dog,airplane,0.99935025,-110.3562164,Out,NA,-110.3562164,Out,Out,Out,
0,8376,000000260360.jpg,book,airplane,0.958577335,-28.88545227,Out,NA,-28.88545227,Out,Out,In,
0,8377,000000390658.jpg,car,horse,0.942963302,-98.1104126,Out,NA,-98.1104126,Out,Out,Out,
0,8378,000000465715.jpg,horse,horse,0.848333061,-9.053009033,In,-9.053009033,NA,In,In,In,
0,8379,000000499486.jpg,book,horse,0.99999845,-120.6884155,Out,NA,-120.6884155,Out,Out,Out,
0,8380,000000556363.jpg,car,airplane,0.957172155,-87.15229797,Out,NA,-87.15229797,Out,Out,Out,
0,8381,000000073686.jpg,book,airplane,0.889128268,-80.42939758,Out,NA,-80.42939758,Out,Out,Out,
0,8382,000000129753.jpg,book,horse,0.755195081,-106.1047974,Out,NA,-106.1047974,Out,Out,Out,
0,8383,000000514683.jpg,pizza,airplane,0.999970675,-160.9022369,Out,NA,-160.9022369,Out,Out,Out,
0,8384,000000222047.jpg,car,airplane,0.999989152,-30.17662048,Out,NA,-30.17662048,Out,Out,In,
0,8385,000000564197.jpg,cake,airplane,0.999657393,-113.7869415,Out,NA,-113.7869415,Out,Out,Out,
0,8386,000000006450.jpg,zebra,horse,0.998352408,64.68630219,Out,NA,64.68630219,In,In,In,
0,8387,000000392827.jpg,dog,horse,0.999997616,-62.13897705,Out,NA,-62.13897705,Out,Out,Out,
0,8388,000000572251.jpg,airplane,airplane,1,47.40979004,In,47.40979004,NA,In,In,In,
0,8389,000000465404.jpg,laptop,airplane,0.999999285,-86.02442932,Out,NA,-86.02442932,Out,Out,Out,
0,8390,000000563723.jpg,cat,airplane,0.961934209,-181.2768097,Out,NA,-181.2768097,Out,Out,Out,
0,8391,000000401330.jpg,airplane,airplane,0.999999523,-0.265029907,In,-0.265029907,NA,In,In,In,
0,8392,000000154677.jpg,laptop,airplane,0.927713156,-84.66157532,Out,NA,-84.66157532,Out,Out,Out,
0,8393,000000521869.jpg,car,airplane,0.99998939,-51.23887634,Out,NA,-51.23887634,Out,Out,Out,
0,8394,000000456876.jpg,car,horse,0.994689941,-36.05041504,Out,NA,-36.05041504,Out,Out,In,
0,8395,000000425177.jpg,cake,airplane,0.999825656,-96.04829407,Out,NA,-96.04829407,Out,Out,Out,
0,8396,000000022816.jpg,horse,horse,0.999999642,-147.8013916,In,-147.8013916,NA,Out,Out,Out,
0,8397,000000268885.jpg,cat,airplane,0.995961726,-75.74000549,Out,NA,-75.74000549,Out,Out,Out,
0,8398,000000253086.jpg,cat,airplane,0.999999642,-104.3697968,Out,NA,-104.3697968,Out,Out,Out,
0,8399,000000489834.jpg,dog,airplane,0.93075788,-82.48371887,Out,NA,-82.48371887,Out,Out,Out,
0,8400,000000523346.jpg,airplane,airplane,0.999999642,98.51076508,In,98.51076508,NA,In,In,In,
